date,alexandra_bridge,eastern_canal,ottawa_river,western_canal,laurier_bay,laurier_lyon,laurier_metcalfe,somerset_bridge,otrain_young,otrain_gladstone,otrain_bayview,portage_bridge,adawe_crossing_a,adawe_crossing_b
2017-08-24T00:00:00Z,2751,2399,2609,2126,NA,NA,3277,878,NA,1398,1095,NA,2311,1638
2017-08-25T00:00:00Z,2486,2172,2396,1856,NA,NA,2741,758,NA,1259,1008,NA,2034,1626
2017-08-26T00:00:00Z,1984,2229,1854,2475,NA,NA,1247,622,NA,1048,939,NA,1408,1507
2017-08-27T00:00:00Z,2466,1744,2014,2599,NA,NA,1629,538,NA,1263,1139,NA,1681,1597
2017-08-28T00:00:00Z,2708,2425,2643,2121,NA,NA,3156,760,NA,1326,1131,NA,2219,1881
2017-08-29T00:00:00Z,2622,2392,2818,2091,NA,NA,3334,906,NA,1417,1142,NA,2378,1634
2017-08-30T00:00:00Z,2800,2537,2971,2298,NA,NA,3273,878,NA,1482,1213,NA,2368,1667
2017-08-31T00:00:00Z,2069,1573,1779,1174,NA,NA,2647,704,NA,997,722,NA,1697,1222
2017-09-01T00:00:00Z,2061,1715,1784,1454,NA,NA,2340,722,NA,959,740,NA,1660,1397
2017-09-02T00:00:00Z,2511,2570,2151,2264,NA,NA,1088,486,NA,889,886,NA,1378,1463
2017-09-03T00:00:00Z,225,181,99,153,NA,NA,218,142,NA,83,47,NA,271,627
2017-09-04T00:00:00Z,671,723,563,637,NA,NA,452,110,NA,329,333,NA,526,947
2017-09-05T00:00:00Z,2252,2005,2356,1771,NA,NA,2911,708,NA,1225,939,NA,2077,1754
2017-09-06T00:00:00Z,2306,1928,2218,1663,NA,NA,2957,794,NA,1176,918,NA,2143,1633
2017-09-07T00:00:00Z,1498,1106,1410,821,NA,NA,1988,562,NA,712,549,NA,1390,1295
2017-09-08T00:00:00Z,1636,1312,1583,1018,NA,NA,2420,600,NA,810,599,NA,1613,1334
2017-09-09T00:00:00Z,1569,1811,1582,2041,NA,NA,1148,524,NA,896,782,NA,1434,2215
2017-09-10T00:00:00Z,2054,2295,2190,2842,NA,NA,1193,442,NA,1108,1033,NA,1653,2048
2017-09-11T00:00:00Z,2625,2292,2825,1952,NA,NA,3253,856,NA,1363,1068,NA,2415,2101
2017-09-12T00:00:00Z,2935,2452,3086,2331,NA,NA,3556,890,NA,1534,1217,NA,2752,1957
2017-09-13T00:00:00Z,2910,2448,2969,2420,NA,NA,3432,922,NA,1459,1195,NA,2688,1712
2017-09-14T00:00:00Z,2891,2573,2837,2608,NA,NA,3615,874,NA,1449,1158,NA,2575,1775
2017-09-15T00:00:00Z,2673,2641,2605,2740,NA,NA,3218,886,NA,1400,1099,NA,2413,1739
2017-09-16T00:00:00Z,1846,2178,1912,2749,NA,NA,1404,786,NA,1035,788,NA,1797,1613
2017-09-17T00:00:00Z,1915,2064,2226,3214,NA,NA,1377,566,NA,1104,941,NA,1724,1787
2017-09-18T00:00:00Z,2593,2080,2383,1785,NA,NA,3261,820,NA,1264,1048,NA,2361,1766
2017-09-19T00:00:00Z,2491,2204,2624,1865,NA,NA,3377,808,NA,1377,1118,NA,2532,1616
2017-09-20T00:00:00Z,2763,2243,2729,2097,NA,NA,3479,794,NA,1400,1117,NA,2563,1774
2017-09-21T00:00:00Z,2797,2410,2809,2086,NA,NA,3520,924,NA,1343,1130,NA,2527,1846
2017-09-22T00:00:00Z,2558,2357,2569,2035,NA,NA,3077,758,NA,1349,1204,NA,2356,1760
2017-09-23T00:00:00Z,1583,1913,1640,1870,NA,NA,1267,498,NA,849,701,NA,1414,1446
2017-09-24T00:00:00Z,1474,1760,1702,1995,NA,NA,1117,532,NA,738,729,NA,1258,1211
2017-09-25T00:00:00Z,2396,2005,2429,1792,NA,NA,3065,764,NA,1309,1047,NA,2223,1432
2017-09-26T00:00:00Z,2478,2125,2509,1749,NA,NA,3129,816,NA,1262,1047,NA,2425,1473
2017-09-27T00:00:00Z,2178,1752,2021,1298,NA,NA,2829,688,NA,1009,808,NA,2019,1323
2017-09-28T00:00:00Z,2283,1905,2080,1277,NA,NA,3114,792,NA,1076,880,NA,2069,1600
2017-09-29T00:00:00Z,1834,1442,1556,1253,NA,NA,2532,694,NA,945,697,NA,1719,1378
2017-09-30T00:00:00Z,993,1201,960,1164,NA,NA,900,398,NA,553,449,NA,1066,1652
2017-10-01T00:00:00Z,1459,1636,1448,1721,NA,NA,944,362,NA,734,709,NA,1111,1726
2017-10-02T00:00:00Z,2332,1924,2426,1487,NA,NA,2916,746,NA,1060,979,NA,2170,1876
2017-10-03T00:00:00Z,2486,2108,2600,1644,NA,NA,3108,752,NA,1108,1086,NA,2270,1845
2017-10-04T00:00:00Z,1520,1154,1342,839,NA,NA,2071,466,NA,629,561,NA,1406,1083
2017-10-05T00:00:00Z,2210,1993,2160,1411,NA,NA,2879,712,NA,1053,946,NA,2036,1573
2017-10-06T00:00:00Z,2091,1880,1934,1322,NA,NA,2359,630,NA,939,859,NA,1733,1570
2017-10-07T00:00:00Z,392,498,302,387,NA,NA,438,204,NA,207,181,NA,466,884
2017-10-08T00:00:00Z,867,1052,764,1085,NA,NA,604,234,NA,525,399,NA,756,1265
2017-10-09T00:00:00Z,302,284,207,236,NA,NA,259,104,NA,153,121,NA,354,1033
2017-10-10T00:00:00Z,2201,1862,2224,1454,NA,NA,2840,726,NA,1419,940,NA,2046,1773
2017-10-11T00:00:00Z,1929,1518,1719,1030,NA,NA,2577,654,NA,834,690,NA,1810,1386
2017-10-12T00:00:00Z,2006,1696,1820,1217,NA,NA,2580,668,NA,941,863,NA,1810,1614
2017-10-13T00:00:00Z,1640,1352,1526,1000,NA,NA,2274,668,NA,743,680,NA,1627,1295
2017-10-14T00:00:00Z,619,744,505,614,NA,NA,677,310,NA,415,274,NA,754,1255
2017-10-15T00:00:00Z,295,272,133,290,NA,NA,422,152,NA,335,102,NA,385,888
2017-10-16T00:00:00Z,1543,1114,1256,725,NA,NA,2115,532,NA,671,504,NA,1434,1314
2017-10-17T00:00:00Z,1649,1313,1498,896,NA,NA,2234,572,NA,948,734,NA,1589,1480
2017-10-18T00:00:00Z,2028,1760,2070,1363,NA,NA,2612,658,NA,1126,975,NA,1942,1808
2017-10-19T00:00:00Z,1881,1593,1802,1151,NA,NA,2708,688,NA,972,802,NA,1842,1549
2017-10-20T00:00:00Z,1757,1559,1818,1256,NA,NA,2359,646,NA,972,813,NA,1747,1595
2017-10-21T00:00:00Z,1106,1502,1472,1557,NA,NA,958,418,NA,949,784,NA,1121,1597
2017-10-22T00:00:00Z,1215,1416,1515,1685,NA,NA,922,370,NA,849,777,NA,1147,1632
2017-10-23T00:00:00Z,1931,1705,2008,1342,NA,NA,2615,712,NA,1104,954,NA,1732,1470
2017-10-24T00:00:00Z,881,768,789,531,NA,NA,1285,332,NA,479,360,NA,841,1097
2017-10-25T00:00:00Z,1701,1353,1659,894,NA,NA,2438,596,NA,919,718,NA,1594,1361
2017-10-26T00:00:00Z,1603,1241,1520,860,NA,NA,2186,560,NA,933,784,NA,1470,1198
2017-10-27T00:00:00Z,1265,1171,1328,858,NA,NA,2077,558,NA,1154,640,NA,1325,1101
2017-10-28T00:00:00Z,611,835,783,782,NA,NA,703,298,NA,588,445,NA,777,1168
2017-10-29T00:00:00Z,111,94,47,75,NA,NA,184,76,NA,78,21,NA,154,429
2017-10-30T00:00:00Z,431,297,243,223,NA,NA,650,190,NA,218,131,NA,457,890
2017-10-31T00:00:00Z,1246,881,978,595,NA,NA,1775,378,NA,546,396,NA,1149,1259
2017-11-01T00:00:00Z,940,708,797,423,NA,NA,1425,328,NA,519,357,NA,948,983
2017-11-02T00:00:00Z,532,413,431,253,NA,NA,791,204,NA,305,210,NA,544,803
2017-11-03T00:00:00Z,1056,847,935,608,NA,NA,1480,428,NA,1196,443,NA,1165,1320
2017-11-04T00:00:00Z,361,380,340,384,NA,NA,482,222,NA,308,230,NA,537,1067
2017-11-05T00:00:00Z,116,70,37,92,NA,NA,162,56,NA,55,26,NA,172,503
2017-11-06T00:00:00Z,1085,817,1007,521,NA,NA,1606,412,NA,575,423,NA,1110,1301
2017-11-07T00:00:00Z,1238,920,981,617,NA,NA,1690,452,NA,588,437,NA,1178,1485
2017-11-08T00:00:00Z,1180,878,1008,587,NA,NA,1703,430,NA,597,468,NA,1167,1368
2017-11-09T00:00:00Z,975,725,708,454,NA,NA,1370,326,NA,381,300,NA,897,1038
2017-11-10T00:00:00Z,437,313,240,167,NA,NA,664,164,NA,301,121,NA,463,858
2017-11-11T00:00:00Z,195,179,159,167,NA,NA,337,130,NA,201,95,NA,304,916
2017-11-12T00:00:00Z,249,278,215,384,NA,NA,305,144,NA,3193,130,NA,334,1118
2017-11-13T00:00:00Z,418,361,248,266,NA,NA,668,230,NA,2165,148,NA,613,1063
2017-11-14T00:00:00Z,958,694,809,409,NA,NA,1377,374,NA,448,367,NA,904,1160
2017-11-15T00:00:00Z,962,724,851,465,NA,NA,1439,388,NA,498,387,NA,966,1248
2017-11-16T00:00:00Z,654,481,511,251,NA,NA,1027,228,NA,306,246,NA,595,895
2017-11-17T00:00:00Z,638,479,529,289,NA,NA,1046,250,NA,330,263,NA,615,1103
2017-11-18T00:00:00Z,103,95,40,93,NA,NA,143,86,NA,60,31,NA,160,699
2017-11-19T00:00:00Z,57,37,15,30,NA,NA,70,32,NA,15,8,NA,109,604
2017-11-20T00:00:00Z,297,203,91,105,NA,NA,465,96,NA,73,47,NA,314,1037
2017-11-21T00:00:00Z,452,332,154,200,NA,NA,709,186,NA,183,102,NA,454,1311
2017-11-22T00:00:00Z,486,380,323,223,NA,NA,791,202,NA,237,151,NA,514,1032
2017-11-23T00:00:00Z,520,389,339,214,NA,NA,790,206,NA,620,169,NA,453,994
2017-11-24T00:00:00Z,614,466,438,319,NA,NA,882,254,NA,291,191,NA,596,1059
2017-11-25T00:00:00Z,113,129,91,113,NA,NA,292,102,NA,96,59,NA,192,766
2017-11-26T00:00:00Z,152,123,66,156,NA,NA,198,84,NA,98,43,NA,205,1013
2017-11-27T00:00:00Z,188,162,106,72,NA,NA,445,84,NA,85,66,NA,264,1033
2017-11-28T00:00:00Z,268,227,124,135,NA,NA,604,168,NA,1050,70,NA,342,1148
2017-11-29T00:00:00Z,555,410,369,224,NA,NA,836,214,NA,1220,185,NA,535,1187
2017-11-30T00:00:00Z,199,307,306,144,NA,NA,677,178,NA,200,145,NA,431,999
2017-12-01T00:00:00Z,NA,352,63,221,NA,NA,752,202,NA,219,164,NA,496,1029
2017-12-02T00:00:00Z,NA,69,NA,189,NA,NA,309,144,NA,157,107,NA,277,940
2017-12-03T00:00:00Z,NA,NA,NA,212,NA,NA,231,132,NA,161,114,NA,233,1001
2017-12-04T00:00:00Z,NA,NA,NA,227,NA,NA,902,212,NA,305,235,NA,603,1144
2017-12-05T00:00:00Z,NA,NA,NA,176,NA,NA,598,136,NA,195,148,NA,386,997
2017-12-06T00:00:00Z,NA,NA,NA,224,NA,NA,848,214,NA,279,201,NA,559,1165
2017-12-07T00:00:00Z,NA,NA,NA,209,NA,NA,772,180,NA,225,159,NA,474,1017
2017-12-08T00:00:00Z,NA,NA,NA,180,NA,NA,736,190,NA,191,157,NA,463,951
2017-12-09T00:00:00Z,NA,NA,NA,102,NA,NA,198,84,NA,97,56,NA,197,823
2017-12-10T00:00:00Z,NA,NA,NA,41,NA,NA,144,24,NA,26,20,NA,106,744
2017-12-11T00:00:00Z,NA,NA,NA,90,NA,NA,427,82,NA,108,44,NA,239,833
2017-12-12T00:00:00Z,NA,NA,NA,37,NA,NA,254,6,NA,62,33,NA,150,829
2017-12-13T00:00:00Z,NA,NA,NA,46,NA,NA,293,20,NA,74,7,NA,132,824
2017-12-14T00:00:00Z,NA,NA,NA,42,NA,NA,288,64,NA,67,5,NA,139,653
2017-12-15T00:00:00Z,NA,NA,NA,64,NA,NA,319,28,NA,78,3,NA,160,656
2017-12-16T00:00:00Z,NA,NA,NA,25,NA,NA,77,16,NA,20,1,NA,64,631
2017-12-17T00:00:00Z,NA,NA,NA,26,NA,NA,55,26,NA,21,0,NA,84,599
2017-12-18T00:00:00Z,NA,NA,NA,68,NA,NA,339,14,NA,83,12,NA,172,735
2017-12-19T00:00:00Z,NA,NA,NA,33,NA,NA,264,10,NA,57,3,NA,117,722
2017-12-20T00:00:00Z,NA,NA,NA,71,NA,NA,291,8,NA,93,4,NA,171,736
2017-12-21T00:00:00Z,NA,NA,NA,68,NA,NA,283,6,NA,84,10,NA,164,627
2017-12-22T00:00:00Z,NA,NA,NA,58,NA,NA,238,16,NA,57,9,NA,145,453
2017-12-23T00:00:00Z,NA,NA,NA,20,NA,NA,68,0,NA,9,11,NA,68,388
2017-12-24T00:00:00Z,NA,NA,NA,16,NA,NA,35,0,NA,19,10,NA,59,581
2017-12-25T00:00:00Z,NA,NA,NA,5,NA,NA,23,2,NA,165,4,NA,27,452
2017-12-26T00:00:00Z,NA,NA,NA,9,NA,NA,34,NA,NA,63,6,NA,32,396
2017-12-27T00:00:00Z,NA,NA,NA,8,NA,NA,103,NA,NA,109,3,NA,66,328
2017-12-28T00:00:00Z,NA,NA,NA,13,NA,NA,76,NA,NA,24,9,NA,49,277
2017-12-29T00:00:00Z,NA,NA,NA,14,NA,NA,86,NA,NA,11,3,NA,46,285
2017-12-30T00:00:00Z,NA,NA,NA,9,NA,NA,41,NA,NA,12,5,NA,41,327
2017-12-31T00:00:00Z,NA,NA,NA,12,NA,NA,34,NA,NA,11,6,NA,24,347
2018-01-01T00:00:00Z,7,4,12,NA,NA,NA,26,0,NA,83,5,NA,37,390
2018-01-02T00:00:00Z,55,37,9,NA,NA,NA,153,2,NA,104,5,NA,87,491
2018-01-03T00:00:00Z,100,67,12,NA,NA,NA,242,36,NA,66,8,NA,134,609
2018-01-04T00:00:00Z,112,51,10,NA,NA,NA,300,18,NA,64,6,NA,131,561
2018-01-05T00:00:00Z,46,37,1,NA,NA,NA,158,2,NA,27,2,NA,65,295
2018-01-06T00:00:00Z,5,10,4,NA,NA,NA,41,0,NA,6,1,NA,32,261
2018-01-07T00:00:00Z,4,15,10,NA,NA,NA,32,0,NA,7,1,NA,45,424
2018-01-08T00:00:00Z,4,54,10,NA,NA,NA,187,6,NA,40,7,NA,108,940
2018-01-09T00:00:00Z,3,96,9,NA,NA,NA,320,14,NA,79,2,NA,183,970
2018-01-10T00:00:00Z,0,97,12,NA,NA,NA,320,8,NA,108,4,NA,173,930
2018-01-11T00:00:00Z,0,96,4,NA,NA,NA,280,24,NA,60,4,NA,166,830
2018-01-12T00:00:00Z,30,88,0,NA,NA,NA,262,218,NA,204,2,NA,134,550
2018-01-13T00:00:00Z,0,8,2,NA,NA,NA,61,4,NA,691,1,NA,55,214
2018-01-14T00:00:00Z,1,14,14,NA,NA,NA,50,4,NA,10,11,NA,53,539
2018-01-15T00:00:00Z,0,87,5,NA,NA,NA,239,34,NA,75,11,NA,139,695
2018-01-16T00:00:00Z,0,117,14,NA,NA,NA,295,0,NA,68,12,NA,146,885
2018-01-17T00:00:00Z,0,121,10,NA,NA,NA,290,46,NA,70,11,NA,188,931
2018-01-18T00:00:00Z,0,114,14,NA,NA,NA,331,42,NA,90,17,NA,177,941
2018-01-19T00:00:00Z,0,78,21,NA,NA,NA,285,50,NA,82,17,NA,150,849
2018-01-20T00:00:00Z,1,41,26,NA,NA,NA,108,24,NA,23,7,NA,126,962
2018-01-21T00:00:00Z,0,27,8,NA,NA,NA,86,40,NA,27,1,NA,106,889
2018-01-22T00:00:00Z,6,98,12,NA,NA,NA,298,18,NA,64,9,NA,134,734
2018-01-23T00:00:00Z,2,51,1,NA,NA,NA,185,20,NA,42,3,NA,87,740
2018-01-24T00:00:00Z,0,94,13,NA,NA,NA,270,2,NA,91,9,NA,152,818
2018-01-25T00:00:00Z,5,92,16,NA,NA,NA,261,10,NA,61,5,NA,147,728
2018-01-26T00:00:00Z,0,93,15,NA,NA,NA,250,14,NA,69,14,NA,156,769
2018-01-27T00:00:00Z,0,22,27,NA,NA,NA,80,20,NA,21,5,NA,111,719
2018-01-28T00:00:00Z,0,34,9,NA,NA,NA,76,18,NA,41,10,NA,126,1069
2018-01-29T00:00:00Z,0,115,3,NA,NA,NA,311,52,NA,104,8,NA,188,881
2018-01-30T00:00:00Z,1,118,7,NA,NA,NA,320,52,NA,84,6,NA,182,927
2018-01-31T00:00:00Z,3,115,4,NA,NA,NA,285,20,NA,81,6,NA,125,757
2018-02-01T00:00:00Z,1,77,9,NA,NA,NA,260,10,NA,62,8,NA,144,871
2018-02-02T00:00:00Z,0,81,6,NA,NA,NA,234,0,NA,72,12,NA,171,693
2018-02-03T00:00:00Z,0,27,11,NA,NA,NA,77,4,NA,25,6,NA,62,624
2018-02-04T00:00:00Z,0,8,4,NA,NA,NA,64,2,NA,13,3,NA,59,603
2018-02-05T00:00:00Z,0,90,6,NA,NA,NA,260,18,NA,70,4,NA,154,805
2018-02-06T00:00:00Z,0,80,4,NA,NA,NA,287,38,NA,76,4,NA,144,932
2018-02-07T00:00:00Z,0,71,7,NA,NA,NA,234,2,NA,69,4,NA,103,798
2018-02-08T00:00:00Z,0,84,6,NA,NA,NA,263,14,NA,57,10,NA,150,869
2018-02-09T00:00:00Z,0,80,5,NA,NA,NA,285,24,NA,88,0,NA,153,844
2018-02-10T00:00:00Z,0,15,5,NA,NA,NA,67,4,NA,15,1,NA,78,667
2018-02-11T00:00:00Z,0,5,9,NA,NA,NA,57,0,NA,10,5,NA,40,529
2018-02-12T00:00:00Z,0,86,3,NA,NA,NA,268,2,NA,93,3,NA,165,950
2018-02-13T00:00:00Z,0,102,2,NA,NA,NA,283,62,NA,74,1,NA,155,874
2018-02-14T00:00:00Z,0,132,1,NA,NA,NA,333,74,NA,112,0,NA,202,1162
2018-02-15T00:00:00Z,0,121,1,NA,NA,NA,291,88,NA,80,0,NA,154,872
2018-02-16T00:00:00Z,1,92,7,NA,NA,NA,267,70,NA,93,0,NA,149,894
2018-02-17T00:00:00Z,0,27,2,NA,NA,NA,81,28,NA,31,2,NA,105,672
2018-02-18T00:00:00Z,0,44,6,NA,NA,NA,77,36,NA,41,6,NA,87,932
2018-02-19T00:00:00Z,5,81,0,NA,NA,NA,197,66,NA,70,1,NA,142,905
2018-02-20T00:00:00Z,1,84,0,NA,NA,NA,239,72,NA,66,0,NA,141,589
2018-02-21T00:00:00Z,5,119,0,NA,NA,NA,335,76,NA,97,1,NA,199,809
2018-02-22T00:00:00Z,5,108,0,NA,NA,NA,351,114,NA,98,4,NA,205,897
2018-02-23T00:00:00Z,0,97,2,NA,NA,NA,265,28,NA,47,0,NA,133,508
2018-02-24T00:00:00Z,3,30,0,NA,NA,NA,116,60,NA,36,0,NA,119,878
2018-02-25T00:00:00Z,4,20,0,NA,NA,NA,59,24,NA,48,0,NA,65,572
2018-02-26T00:00:00Z,4,154,0,NA,NA,NA,427,112,NA,118,0,NA,272,1212
2018-02-27T00:00:00Z,12,218,0,NA,NA,NA,464,168,NA,153,1,NA,362,1359
2018-02-28T00:00:00Z,7,187,2,NA,NA,NA,434,144,NA,132,2,NA,278,1168
2018-03-01T00:00:00Z,67,259,1,NA,NA,NA,565,178,NA,261,2,NA,340,1386
2018-03-02T00:00:00Z,48,192,1,NA,NA,NA,473,132,NA,594,0,NA,248,895
2018-03-03T00:00:00Z,29,73,0,NA,NA,NA,131,182,NA,38,6,NA,110,860
2018-03-04T00:00:00Z,33,58,0,NA,NA,NA,131,90,NA,39,1,NA,144,922
2018-03-05T00:00:00Z,130,211,3,NA,NA,NA,503,152,NA,128,2,NA,304,1058
2018-03-06T00:00:00Z,181,221,2,NA,NA,NA,566,176,NA,129,0,NA,335,1063
2018-03-07T00:00:00Z,56,105,1,NA,NA,NA,308,62,NA,50,1,NA,175,881
2018-03-08T00:00:00Z,37,122,2,NA,NA,NA,313,74,NA,62,4,NA,176,906
2018-03-09T00:00:00Z,27,84,6,NA,NA,NA,298,66,NA,70,1,NA,188,966
2018-03-10T00:00:00Z,4,38,2,NA,NA,NA,109,68,NA,16,1,NA,114,792
2018-03-11T00:00:00Z,7,50,0,NA,NA,NA,115,56,NA,37,2,NA,130,1099
2018-03-12T00:00:00Z,63,186,1,NA,NA,NA,460,152,NA,92,9,NA,264,1147
2018-03-13T00:00:00Z,27,82,1,NA,NA,NA,252,66,NA,65,4,NA,134,879
2018-03-14T00:00:00Z,15,69,4,NA,NA,NA,242,68,NA,57,4,NA,156,860
2018-03-15T00:00:00Z,33,94,2,NA,NA,NA,341,122,NA,71,5,NA,197,981
2018-03-16T00:00:00Z,35,91,2,NA,NA,NA,339,94,NA,63,1,NA,195,892
2018-03-17T00:00:00Z,7,60,0,NA,NA,NA,88,60,NA,16,0,NA,120,872
2018-03-18T00:00:00Z,13,52,3,NA,NA,NA,122,56,NA,18,0,NA,118,1002
2018-03-19T00:00:00Z,52,167,0,NA,NA,NA,394,112,NA,1202,3,NA,251,1070
2018-03-20T00:00:00Z,88,210,2,NA,NA,NA,459,150,NA,144,4,NA,281,1161
2018-03-21T00:00:00Z,131,217,0,NA,NA,NA,537,136,NA,151,0,NA,287,1268
2018-03-22T00:00:00Z,265,180,0,NA,NA,NA,610,172,NA,162,7,NA,397,1518
2018-03-23T00:00:00Z,206,245,0,NA,NA,NA,598,192,NA,138,1,NA,370,1213
2018-03-24T00:00:00Z,80,144,0,NA,NA,NA,192,128,NA,73,2,NA,201,1067
2018-03-25T00:00:00Z,129,180,0,NA,NA,NA,203,104,NA,93,2,NA,295,1487
2018-03-26T00:00:00Z,413,278,1,NA,NA,NA,684,258,NA,197,6,NA,524,1569
2018-03-27T00:00:00Z,424,382,0,NA,NA,NA,709,256,NA,211,8,NA,495,1166
2018-03-28T00:00:00Z,390,317,0,NA,NA,NA,673,232,NA,182,6,NA,448,1279
2018-03-29T00:00:00Z,429,323,1,NA,NA,NA,621,452,NA,153,7,NA,410,1006
2018-03-30T00:00:00Z,191,173,4,NA,NA,NA,200,112,NA,94,47,NA,263,1470
2018-03-31T00:00:00Z,193,293,7,NA,NA,NA,224,196,NA,324,73,NA,284,1028
2018-04-01T00:00:00Z,135,122,0,NA,NA,NA,141,72,NA,109,30,NA,164,1151
2018-04-02T00:00:00Z,175,235,20,NA,NA,NA,292,150,NA,186,84,NA,341,1145
2018-04-03T00:00:00Z,493,399,51,NA,NA,NA,813,246,NA,227,74,NA,483,1257
2018-04-04T00:00:00Z,208,141,13,NA,NA,NA,279,80,NA,68,14,NA,178,747
2018-04-05T00:00:00Z,320,219,13,NA,NA,NA,476,154,NA,216,40,NA,344,1079
2018-04-06T00:00:00Z,384,275,46,NA,NA,NA,559,150,NA,267,57,NA,352,1106
2018-04-07T00:00:00Z,188,144,53,NA,NA,NA,246,146,NA,135,44,NA,270,1209
2018-04-08T00:00:00Z,154,156,103,NA,NA,NA,230,98,NA,354,70,NA,269,1088
2018-04-09T00:00:00Z,598,463,261,NA,NA,NA,921,252,NA,318,161,NA,681,1394
2018-04-10T00:00:00Z,662,502,344,NA,NA,NA,926,322,NA,341,185,NA,687,1407
2018-04-11T00:00:00Z,717,512,442,NA,NA,NA,993,258,NA,330,228,NA,679,1217
2018-04-12T00:00:00Z,490,379,312,NA,NA,NA,705,194,NA,291,185,NA,423,918
2018-04-13T00:00:00Z,623,454,500,NA,NA,NA,803,280,NA,398,258,NA,638,1427
2018-04-14T00:00:00Z,136,130,87,NA,NA,NA,210,122,NA,75,45,NA,236,882
2018-04-15T00:00:00Z,77,28,27,NA,NA,NA,91,38,NA,40,21,NA,103,392
2018-04-16T00:00:00Z,36,24,12,NA,NA,NA,126,24,NA,33,8,NA,68,322
2018-04-17T00:00:00Z,282,156,81,NA,NA,NA,378,100,NA,93,51,NA,246,789
2018-04-18T00:00:00Z,461,340,285,NA,NA,NA,665,198,NA,248,159,NA,456,1089
2018-04-19T00:00:00Z,564,366,372,NA,NA,NA,775,236,NA,264,186,NA,517,1046
2018-04-20T00:00:00Z,714,512,654,NA,NA,NA,983,284,NA,396,309,NA,716,1528
2018-04-21T00:00:00Z,655,839,915,NA,NA,NA,629,348,NA,594,506,NA,874,1931
2018-04-22T00:00:00Z,931,1100,1706,NA,NA,NA,665,326,NA,892,881,NA,1219,2216
2018-04-23T00:00:00Z,1467,1415,2168,NA,NA,NA,2043,616,NA,1068,997,NA,1680,2335
2018-04-24T00:00:00Z,1538,1471,2099,NA,NA,NA,2000,588,NA,1039,959,NA,1601,1783
2018-04-25T00:00:00Z,590,420,586,NA,NA,NA,885,230,NA,288,244,NA,583,872
2018-04-26T00:00:00Z,779,893,664,NA,NA,NA,1038,298,NA,337,317,NA,718,1290
2018-04-27T00:00:00Z,1369,1627,2015,NA,NA,NA,1855,630,NA,1125,1024,NA,1546,1655
2018-04-28T00:00:00Z,270,467,425,NA,NA,NA,350,226,NA,284,226,NA,546,1155
2018-04-29T00:00:00Z,256,300,328,NA,NA,NA,342,164,NA,244,190,NA,446,934
2018-04-30T00:00:00Z,1499,1379,2060,NA,NA,NA,2120,646,NA,996,925,NA,1576,1697
2018-05-01T00:00:00Z,1830,1749,2858,NA,NA,NA,2484,744,NA,1270,1189,NA,1960,1827
2018-05-02T00:00:00Z,1504,1570,2201,NA,NA,NA,2120,584,NA,1106,1000,NA,1660,1617
2018-05-03T00:00:00Z,932,904,1135,NA,NA,NA,1232,302,NA,535,503,NA,882,1044
2018-05-04T00:00:00Z,852,714,1043,NA,NA,NA,1336,374,NA,505,433,NA,885,1191
2018-05-05T00:00:00Z,1424,1819,2390,NA,NA,NA,940,602,NA,1165,1173,NA,1638,2096
2018-05-06T00:00:00Z,1095,1458,2809,NA,NA,NA,949,512,NA,1391,1422,NA,1527,1752
2018-05-07T00:00:00Z,1865,1766,2938,NA,NA,NA,2698,772,NA,1294,1209,NA,2278,2143
2018-05-08T00:00:00Z,2364,2309,3379,NA,NA,NA,3006,886,NA,1550,1514,NA,2560,2204
2018-05-09T00:00:00Z,2570,2747,3724,NA,NA,NA,3181,962,NA,1629,1638,NA,2713,2186
2018-05-10T00:00:00Z,1221,618,1256,NA,NA,NA,1607,464,NA,622,495,NA,1254,1096
2018-05-11T00:00:00Z,1767,845,2208,NA,NA,NA,2357,722,NA,1096,1001,NA,1995,1575
2018-05-12T00:00:00Z,1473,836,2285,NA,NA,NA,1052,632,NA,1405,1188,NA,1419,1896
2018-05-13T00:00:00Z,1840,741,2849,NA,NA,NA,982,488,NA,1701,1619,NA,1965,2153
2018-05-14T00:00:00Z,2526,1165,3618,NA,NA,NA,3025,918,NA,1821,1686,NA,2723,2114
2018-05-15T00:00:00Z,2071,1441,2464,NA,NA,NA,2515,822,NA,1312,1089,NA,2099,1671
2018-05-16T00:00:00Z,2696,1293,3401,NA,NA,NA,3065,932,NA,1642,1483,NA,2649,1994
2018-05-17T00:00:00Z,2556,718,2889,NA,NA,NA,2838,896,NA,1490,1274,NA,2347,1691
2018-05-18T00:00:00Z,2332,938,2739,NA,NA,NA,2416,782,NA,1469,1302,NA,2131,1837
2018-05-19T00:00:00Z,617,1007,770,NA,NA,NA,456,308,NA,430,398,NA,578,940
2018-05-20T00:00:00Z,1632,914,1995,NA,NA,NA,846,440,NA,1294,1276,NA,1493,1780
2018-05-21T00:00:00Z,2434,1450,3718,NA,NA,NA,975,474,NA,2009,1939,NA,2073,2176
2018-05-22T00:00:00Z,1961,1763,2244,NA,NA,NA,2560,726,NA,1325,938,NA,1937,1295
2018-05-23T00:00:00Z,2605,1521,3636,NA,NA,NA,2915,956,NA,1782,1580,NA,2771,2087
2018-05-24T00:00:00Z,2650,803,3592,NA,NA,NA,3091,990,NA,1722,1653,NA,2738,1878
